video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
hltEYs-B_T4,Was This Swap Meet iPhone Too Good to Be True? #buyandsell #repair,Wire & Plug ,UCpnXco16EwgCK23fypK3HGg,2026-05-27T23:24:30Z,22,https://i.ytimg.com/vi/hltEYs-B_T4/default.jpg,987412,52044,291
CMjwWTyiPs8,It's over two feet wide! #VintageAudio #Stereorepair #Hifi,Shuksan Audio,UC_vkCZh89LoPhNfyAvKgDHw,2026-05-21T11:00:13Z,19,https://i.ytimg.com/vi/CMjwWTyiPs8/default.jpg,1209026,68568,3183
QuksuOPRbvI,Who has the Worst Monitor at Linus Tech Tips?,Linus Tech Tips,UCXuqSBlHAE6Xw-yeJA0Tunw,2026-05-30T17:28:38Z,28,https://i.ytimg.com/vi/QuksuOPRbvI/default.jpg,491879,22145,1116
2-nLYPBvEOw,This Is Why You Don’t Trust Alexa at Night 😬,overthinker.,UCWXuxZOVMZm1VU1UjfrAK3A,2026-05-08T09:42:56Z,23,https://i.ytimg.com/vi/2-nLYPBvEOw/default.jpg,12019775,433958,2975
cFthbDSkiSk,@SundayCoolTees On Quantum Computers,The Veteran Tales,UCDGjsRznyjFloIaquidVrhA,2026-05-28T21:21:53Z,22,https://i.ytimg.com/vi/cFthbDSkiSk/default.jpg,200390,7259,210
cZcp0ANsoUs,📱 You're Using Your Tablet Wrong! Try These Genius Hacks,StyledByAva,UCUL4kOUATVgcW3768qDJKUA,2026-05-31T18:04:28Z,22,https://i.ytimg.com/vi/cZcp0ANsoUs/default.jpg,100363,7629,18
5p426fSlYH4,We Saw What AI Data Centers Don't Want You to See,PBS Terra,UCpxYSWgxVt3Pyn1ovXsGQ0g,2026-05-28T15:35:26Z,27,https://i.ytimg.com/vi/5p426fSlYH4/default.jpg,933862,37495,7677
xqcjkEvO5X0,STOP Throwing Away Broken TVSTry This Secret Fix First,Mr Zux,UCbB48-q8hfaopnWF3_Om4Dw,2026-05-23T18:38:59Z,27,https://i.ytimg.com/vi/xqcjkEvO5X0/default.jpg,510772,49146,2419
xkR6BS0Sacc,POV you're the last one awake 🏠,PluggedIn3D,UC_zpNxAX-CqbJWmQf9gEBoA,2026-05-09T15:33:32Z,28,https://i.ytimg.com/vi/xkR6BS0Sacc/default.jpg,2202785,107778,1715
U2u8KhjbWtU,Replacing My Parents Tv With A 90’s One,Corbin Millet,UCanXR6VZeOdrJ4dg0u8oT4g,2026-05-17T20:29:08Z,22,https://i.ytimg.com/vi/U2u8KhjbWtU/default.jpg,2287899,122170,2242
SyLrbgjbuVk,"This Tiny Chip Could Make Google's Quantum Computer 1,000× Better",Dr Ben Miles,UCUeZBocfxALSUdOgNJB5ySA,2026-05-21T15:00:21Z,28,https://i.ytimg.com/vi/SyLrbgjbuVk/default.jpg,1891722,147437,1521
b6-y0U7GdlM,World's smallest 4k headset 😎 Visor.com #tech #vr #technology #virtualreality #michaeljackson,Immersed,UCGmuLwV0XD_uqL4wKZg4hgA,2026-05-27T19:19:05Z,28,https://i.ytimg.com/vi/b6-y0U7GdlM/default.jpg,865208,14687,35
0nyEiPZt808,I tested an AWFUL $600 gaming headset… 😭🎧,BarleyTheBurr,UCk3Iz1aYlt7tQ-MCi-Ukudw,2026-05-14T22:50:50Z,24,https://i.ytimg.com/vi/0nyEiPZt808/default.jpg,2299092,183438,3833
wQ90YykXujE,What do you choose? Good vs bad battery cable connections 🔋 #car #carlovers,Car Lover's Corner,UC5QuppwxAx24adcoay9wrCw,2026-05-31T17:00:07Z,2,https://i.ytimg.com/vi/wQ90YykXujE/default.jpg,51257,2913,34
lJ4EVdYK6bI,Why is Costco Tech SO Cheap?,Austin Evans,UCXGgrKt94gR6lmN4aN3mYTg,2026-05-28T15:01:59Z,28,https://i.ytimg.com/vi/lJ4EVdYK6bI/default.jpg,440519,11199,450
8nl8Eau60Bk,Removing The Nintendo Stylus,More1980sGamer,UC3p2DbRD9dD7biTW7PAO64w,2026-05-31T16:31:16Z,22,https://i.ytimg.com/vi/8nl8Eau60Bk/default.jpg,56383,4401,89
viUU2LAR8eg,Apple’s Finder app #comedysketch,James,UC1SPiVatL9cnJHslqwsZzRg,2026-05-28T22:39:35Z,22,https://i.ytimg.com/vi/viUU2LAR8eg/default.jpg,134237,10143,233
XOAkWtXGr68,Mini JBL Round Speaker Full Volume Test,Ayansh Chauhan,UC9YM5nhvDo0A33m9ZEl_TGA,2026-05-12T03:08:22Z,22,https://i.ytimg.com/vi/XOAkWtXGr68/default.jpg,8657226,86200,21
UWnufWLLsXo,Keyboard Shortcuts for Slacking Off at Work,CUNO,UCMLEq89pqLs8KTGTfyK0pcA,2026-05-16T00:51:35Z,22,https://i.ytimg.com/vi/UWnufWLLsXo/default.jpg,4231795,128949,512
xYbd9zPJ9sg,Compre dos televisores al reciclador #casaphone #tv,CASAPHONE,UC9Gi0HhJzinAwEDK2WchObw,2026-05-29T00:50:59Z,22,https://i.ytimg.com/vi/xYbd9zPJ9sg/default.jpg,320515,12278,263
9cSAU8wOlBQ,what else can they do with tech this good?!,The Haunted Side,UCYaPVYvW8-re6XQA00EGxkg,2026-05-26T15:57:28Z,24,https://i.ytimg.com/vi/9cSAU8wOlBQ/default.jpg,101876,3881,287
wxNg1yz9ono,💁‍♀️These Keyboard Shortcuts = Instant Freedom At Work🤯,Dama Xe,UCgKtHZ_czW3x4HRdS90u_rQ,2026-05-26T13:00:02Z,26,https://i.ytimg.com/vi/wxNg1yz9ono/default.jpg,617231,33120,58
tRthB-eEWYs,Apple Made The BIGGEST Mistake 😨,Dillon Latham Live,UCs0amr0UF_AocBTVtPySdvw,2026-05-29T21:18:18Z,20,https://i.ytimg.com/vi/tRthB-eEWYs/default.jpg,181400,4921,109
5zduXt1UQ8Y,Testing Technology That Was Ahead of Its Time,Speeed,UC_mmaVYaFmlfdxuKb6U69Yw,2026-05-21T17:01:35Z,28,https://i.ytimg.com/vi/5zduXt1UQ8Y/default.jpg,971912,39143,2054
